商品代码,说明,市场价值,员工数量,部门,交易所,行业,债务股本比(MRQ),市盈率(TTM),股本回报率 (TTM),市净率(FY),RSI(14),accums,currents
002952,亚世光电,2410867759.0,1877.0,电子科技,SZSE,电子设备/仪器,0.00493886,28.44677138,10.22887255,2.88155569,65.36982766,4,2
002350,北京科锐,3026208947.0,2193.0,制造业,SZSE,电子设备,0.11701768,40.4934688,4.2177907,1.62400028,65.37532202,15,1
688408,中信博,24628289160.0,1009.0,制造业,SSE,建筑产品,0.52432798,86.12719506,16.93264336,9.92166873,65.37535207,2,0
300117,嘉寓股份,3397442282.0,906.0,制造业,SZSE,建筑产品,0.74549184,32.62216105,7.47241369,2.33149535,65.39767631,3,3
605117,德业股份,19493585799.0,,制造业,SSE,工业机械,,,,,65.4897851,2,-1
300001,特锐德,32626280634.0,6562.0,制造业,SZSE,电子设备,1.08938983,119.74789916,5.76318597,6.86527419,65.51369123,4,6
300576,容大感光,7838294134.0,495.0,加工制造业,SZSE,化学品：特种,0.46757531,118.44797612,12.85183183,15.24006598,65.55516085,4,10
300205,天喻信息,5732646444.0,2191.0,电子科技,SZSE,电子设备/仪器,0.493912,,-2.17322463,4.31750679,65.56239514,4,10
300407,凯发电气,2254642997.0,1470.0,制造业,SZSE,卡车/建筑/农业机械,0.22369388,21.92227826,7.59017947,1.56591683,65.57466488,4,4
300680,隆盛科技,5300617670.0,626.0,制造业,SZSE,汽车零件：OEM,0.41218493,72.24209078,10.43803816,6.49254322,65.59432192,11,10
600779,水井坊,70793448944.0,1258.0,非耐用消费品,SSE,饮料:酒精饮料,0.03782547,73.75756651,39.50424437,33.14323592,65.61193987,3,4
900929,锦旅B股,1304690361.8574,709.0,消费者服务,SSE,其他消费者服务,0.0,,-1.35064472,1.74313358,65.67424852,10,-1
300232,洲明科技,10065336357.0,4770.0,电子科技,SZSE,半导体,0.68118774,71.68347556,3.63580711,2.5552956,65.68807476,2,3
603876,鼎胜新材,14594321045.0,4982.0,非能源矿业,SSE,铝业,2.68452136,,-0.20475286,3.49017624,65.69981525,2,-2
603906,龙蟠科技,15861541443.0,969.0,加工制造业,SSE,特种工业品,0.25546922,61.08848575,14.16172533,8.23416981,65.70096753,11,12
002145,中核钛白,27457612319.0,2502.0,加工制造业,SZSE,化学品：特种,0.40045425,40.73735527,12.56712208,4.71227624,65.72726872,3,3
300304,云意电气,4797839805.0,956.0,电子科技,SZSE,半导体,0.2243194,22.46553122,10.16935136,2.23164832,65.77297046,6,3
002138,顺络电子,30601898863.0,5944.0,电子科技,SZSE,电子元器件,0.3991806,44.67218004,14.59215593,6.31616055,65.78247336,3,5
002676,顺威股份,2836800041.0,3775.0,制造业,SZSE,工业机械,0.51113456,56.0455192,4.72512988,2.64681777,65.79720805,8,5
300500,启迪设计,3256971984.0,1835.0,工业服务,SZSE,工程建设,0.24603102,60.04485742,3.73891102,2.24184132,65.80113489,3,1
300257,开山股份,15152933899.0,3422.0,制造业,SZSE,工业机械,0.93484224,47.15522573,6.73453018,2.75650898,65.81157646,7,3
300053,欧比特,7561086731.0,1072.0,电子科技,SZSE,半导体,0.03256951,70.82245431,3.56162367,2.49439623,65.84713214,6,3
300890,翔丰华,5499000168.0,352.0,制造业,SZSE,电子设备,0.32804397,,5.41597282,5.37159667,65.89030226,4,10
002859,洁美科技,12649792294.0,2310.0,电子科技,SZSE,电子生产设备,0.60082578,37.84764087,18.757681,6.71848248,65.90033086,5,3
002886,沃特股份,3593512510.0,793.0,加工制造业,SZSE,化学品：特种,0.34599782,41.50845254,8.88596412,3.24440361,65.91769307,6,4
605080,浙大自然,6350562243.0,1105.0,耐用消费品,SSE,娱乐产品,0.04708223,,26.77950484,9.40071898,65.92229594,3,10
300278,*ST华昌,1779425124.0,1060.0,制造业,SZSE,工业机械,-2.33110997,,,,65.95588891,4,10
300410,正业科技,4001422761.0,1527.0,电子科技,SZSE,电子生产设备,0.57749472,,-24.15959875,6.65724013,65.95670489,4,12
002527,新时达,4908309923.0,2512.0,制造业,SZSE,电子设备,0.55539516,38.28351013,4.79706192,1.80710826,65.95782639,12,11
000301,东方盛虹,92152500865.0,18597.0,公用事业,SZSE,发电厂,1.91795296,198.54165625,4.17610925,5.25220766,65.99054323,3,2
301009,可靠股份,8446689662.000001,815.0,非耐用消费品,SZSE,家庭/个人护理,0.72717137,,42.2764125,13.76972168,65.9919013,2,0
002370,亚太药业,2779637419.0,685.0,零售行业,SZSE,连锁药房,1.60965599,98.85496183,4.5188169,4.2085764,66.00938446,3,8
002094,青岛金王,3012313554.0,2799.0,加工制造业,SZSE,特种工业品,0.5840103,,-15.0440801,1.22182242,66.01388045,14,3
603667,五洲新春,2692013174.0,3953.0,制造业,SSE,汽车零件：OEM,0.61039114,31.84263618,4.6567539,1.49739419,66.02810008,16,5
002402,和而泰,23216030633.0,5622.0,电子科技,SZSE,电子元器件,0.34633416,52.2848909,15.93047376,7.65558315,66.0551853,3,7
601633,长城汽车,345242080949.5704,63174.0,耐用消费品,SSE,机动车,0.74716779,55.44054044,13.90492507,7.33149982,66.07686697,4,10
300034,钢研高纳,13873468385.0,1199.0,制造业,SZSE,金属加工,0.22490621,59.39529221,9.8519379,5.95523906,66.13555307,7,1
603229,奥翔药业,9957683225.0,757.0,健康科技,SSE,药品:专业,0.06896594,88.26971756,11.94683683,8.83648278,66.16152308,8,3
300769,德方纳米,18000298840.0,1718.0,加工制造业,SZSE,化学品：特种,0.50542857,1632.90226354,1.01063249,8.53546237,66.17723189,3,5
300181,佐力药业,5605434587.0,1991.0,健康科技,SZSE,药品：其他,0.17828356,46.07303652,7.91075556,3.49724701,66.18526571,4,10
600977,中国电影,24140312148.0,3660.0,消费者服务,SSE,电影/娱乐,0.19237243,,-1.62993015,2.22253544,66.18972057,3,-2
600225,*ST松江,2469700378.0,882.0,金融,SSE,房地产开发,-2.0181524,,,,66.20331174,10,11
002915,中欣氟材,4140181862.000001,696.0,商业服务,SZSE,杂项商业服务,0.40857364,27.3814433,14.03009893,4.02034391,66.22098003,11,2
603657,春光科技,4455360003.0,1939.0,制造业,SSE,杂项制造,0.21804275,27.96524549,16.97719385,4.63253479,66.22138157,3,8
002497,雅化集团,28615656652.0,4025.0,加工制造业,SZSE,特种工业品,0.08380435,63.98877837,9.60230963,4.93755732,66.23980688,7,1
002780,三夫户外,2580293308.0,750.0,非耐用消费品,SZSE,服装/鞋类,0.349577,,-8.96798952,4.89855168,66.29596532,12,0
300738,奥飞数据,7697772687.0,252.0,科技服务,SZSE,套装软件,1.33919559,61.19538835,11.72059875,5.93366184,66.31019392,6,5
000595,*ST宝实,3604040847.0,1206.0,制造业,SZSE,金属加工,0.24797893,2300.0,2.4857355,3.97683064,66.31234431,4,12
603028,赛福天,2838825783.0,811.0,非能源矿业,SSE,钢铁,0.28889901,48.2203803,8.06761837,3.74812878,66.32333929,9,3
002064,华峰化学,67093353621.0,6568.0,加工制造业,SZSE,纺织品,0.41632721,18.39898348,31.64396703,5.79782101,66.32617785,5,5
002879,长缆科技,2860680157.0,1371.0,制造业,SZSE,电子设备,0.0,17.77182407,10.63889638,1.86239128,66.33375552,4,2
603979,金诚信,10327935738.0,6313.0,非能源矿业,SSE,其他金属/矿物,0.36782077,26.17027355,8.53366979,2.17759102,66.34076371,3,6
600596,新安股份,14607861282.0,5766.0,加工制造业,SSE,化学品：多元化,0.38583854,16.71475012,12.98442024,2.24690694,66.36627252,10,7
300391,康跃科技,6796520606.0,1814.0,制造业,SZSE,汽车零件：OEM,0.7661301,75.6925478,11.27384889,8.75056382,66.37371154,3,8
002102,ST冠福,6133912519.0,949.0,耐用消费品,SZSE,家居装修,0.93056411,64.54293629,2.86032859,1.84885419,66.40676863,4,7
002687,乔治白,2061643916.0,3596.0,非耐用消费品,SZSE,服装/鞋类,0.0465687,14.79971216,12.38032793,1.69351496,66.46321936,20,2
300490,华自科技,4833957162.0,1719.0,制造业,SZSE,电子设备,0.646396,100.31898458,2.63535543,2.76562549,66.51761497,2,-3
600861,北京城乡,5002350340.0,1469.0,零售行业,SSE,百货公司,0.13448694,,-0.78261333,2.21282344,66.53724819,6,2
688607,康众医疗,4355336041.0,191.0,电子科技,SSE,电子设备/仪器,0.00719696,,22.69023822,11.80934855,66.54153867,3,7
300829,金丹科技,12329672424.0,1019.0,加工制造业,SZSE,化学品：特种,0.04492023,69.91395206,12.32467298,5.92159034,66.54720337,3,8
000737,南风化工,5026641606.0,1138.0,非耐用消费品,SZSE,家庭/个人护理,0.93905918,487.23404255,2.10335701,10.01826474,66.55622569,4,22
002355,兴民智通,4325375669.0,2393.0,制造业,SZSE,汽车零件：OEM,0.33520082,,-12.09566158,1.75939015,66.56225688,18,4
300260,新莱应材,4669387536.0,1926.0,制造业,SZSE,金属加工,0.66601883,45.86115042,10.73583501,4.20785732,66.58719263,2,11
300622,博士眼镜,3565134343.0,1775.0,健康科技,SZSE,医学专业,0.27478068,36.74688214,15.9980383,5.87191809,66.59145482,6,11
603185,上机数控,46378481989.0,2982.0,制造业,SSE,工业机械,0.23282034,54.78614081,19.70120077,15.84402347,66.63374148,7,6
688129,东来技术,2331600037.0,691.0,消费者服务,SSE,其他消费者服务,0.0,26.68223016,14.33821529,2.94942264,66.64613761,4,5
600608,ST沪科,2380956824.0,25.0,电子科技,SSE,电子元器件,0.74532842,2496.55172414,1.53804375,37.78311241,66.67034757,3,5
002684,*ST猛狮,2246802605.0,1386.0,制造业,SZSE,电子设备,-1.86596424,,,,66.70232106,3,4
603038,华立股份,2463684394.0,944.0,消费者服务,SSE,其他消费者服务,0.25948093,38.91797557,5.88566554,2.2766524,66.76023986,5,5
600767,ST运盛,2093802538.9999995,46.0,金融,SSE,房地产开发,0.00682734,168.68131868,5.67572125,9.35661821,66.76779511,3,2
000780,ST平能,5923549154.0,6926.0,能源矿产,SZSE,煤炭,0.03959856,,-22.7499426,1.94366694,66.79652156,5,11
002409,雅克科技,37699414949.0,1231.0,加工制造业,SZSE,特种工业品,0.09246116,90.04974793,8.96151879,7.9991826,66.80190186,11,10
603323,苏农银行,8348215188.0,1786.0,金融,SSE,地区银行,1.18611707,9.30092407,7.95109533,0.70340903,66.81625163,7,0
300626,华瑞股份,1713600082.0,,制造业,SZSE,电子设备,0.67887089,99.79036688,3.09880933,3.10800343,66.81662093,2,9
688379,华光新材,2162159973.0,490.0,制造业,SSE,工业机械,0.29133044,29.02197023,10.47795632,2.42659956,66.85626824,2,7
603389,亚振家居,1321642686.0,1226.0,耐用消费品,SSE,家居装修,0.2124253,,-0.33517651,1.96753374,66.86837146,3,4
300269,ST联建,1566600866.0,1335.0,电子科技,SZSE,半导体,12.49196899,,-96.57364792,14.95794741,66.88513451,2,7
002508,老板电器,42155646468.0,4634.0,耐用消费品,SZSE,电子/电器,0.10107448,23.75527996,22.86983356,5.23631779,66.90970161,5,8
605128,上海沿浦,2752000122.0,868.0,制造业,SSE,杂项制造,0.0,29.94689823,10.69453416,2.73218634,66.91070981,3,2
002056,横店东磁,21636035184.0,14468.0,制造业,SZSE,金属加工,0.31267292,18.46914937,20.41256593,3.6365309,66.93104469,9,0
002199,东晶电子,1833120963.0,697.0,电子科技,SZSE,电子元器件,0.03882478,109.9270073,4.12601517,4.53158569,66.94625128,8,4
688519,南亚新材,8789999771.0,1160.0,非能源矿业,SSE,其他金属/矿物,0.09134233,,8.31867139,3.39007567,66.95521112,4,10
002965,祥鑫科技,3769027566.0,2904.0,制造业,SZSE,金属加工,0.46677802,24.65496845,8.57395705,2.01306196,66.95954851,4,1
601882,海天精工,8545140438.0,1473.0,制造业,SSE,工业机械,0.17203709,45.25850429,13.68996057,6.10816375,66.98110379,5,4
600905,三峡能源,183425822180.0,,公用事业,SSE,可替代发电,1.17238917,,8.93292228,4.38007,66.98936412,2,-7
002614,奥佳华,14427871356.0,,耐用消费品,SZSE,电子/电器,0.50650503,25.84726502,14.31766739,3.11789245,67.01367975,3,9
688559,海目星,6174000168.0,2353.0,制造业,SSE,工业机械,0.81230891,,7.60150293,4.47149599,67.01522027,7,3
002167,东方锆业,5438363004.0,1042.0,加工制造业,SZSE,化学品：特种,0.39162706,,-11.98252039,4.52517732,67.02727635,12,7
603260,合盛硅业,82012545694.0,8893.0,加工制造业,SSE,化学品：特种,0.55979675,34.83597116,21.26048816,7.39391385,67.02951979,5,14
300510,金冠股份,5195471846.0,900.0,制造业,SZSE,电子设备,0.09063706,75.81620314,2.63089768,1.98956667,67.11244336,5,3
000989,九 芝 堂,8962181381.0,4552.0,健康科技,SZSE,药品：其他,0.05107536,30.7847663,7.09475412,2.28480147,67.13069661,10,9
900934,锦江B股,51674125825.3032,35072.0,消费者服务,SSE,酒店/度假村/游轮,1.53701012,,-1.73367819,0.98636875,67.14173911,5,0
600538,国发股份,3582399323.0,443.0,健康科技,SSE,药品:专业,0.00701195,569.10569106,0.86068178,4.24244995,67.1960057,6,4
300718,长盛轴承,4826884966.0,790.0,制造业,SZSE,金属加工,0.01080858,30.48048048,12.56180086,3.74128895,67.23238583,5,4
600980,北矿科技,2776244164.0,612.0,电子科技,SSE,电子设备/仪器,0.02496424,47.57025761,7.90823952,3.69681982,67.25620033,11,2
300887,谱尼测试,12188880063.0,6557.0,商业服务,SZSE,杂项商业服务,0.05644695,,12.08851522,6.69504469,67.28612159,3,13
600259,广晟有色,10834703286.0,1207.0,非能源矿业,SSE,其他金属/矿物,1.40597774,125.56838755,4.95623189,6.28814081,67.32142647,7,2
300171,东富龙,24913562021.0,2661.0,制造业,SZSE,工业机械,0.0,47.29246422,15.21119581,6.91378467,67.36953063,3,8
601012,隆基股份,448030071570.0,46631.0,电子科技,SSE,半导体,0.53018485,47.66484135,25.70676573,12.44994856,67.45161971,4,10
002441,众业达,4421694296.0,3345.0,配送服务,SZSE,批发分销商,0.1664134,14.77169365,7.37707114,1.09571591,67.46989417,15,1
300213,佳讯飞鸿,4052682658.0,863.0,电子科技,SZSE,电信设备,0.19886204,29.24731183,6.53996631,1.88939273,67.51701455,2,5
002334,英威腾,3296439879.0,3245.0,制造业,SZSE,电子设备,0.35592026,25.9391771,10.12645632,2.54788262,67.52846045,13,2
688006,杭可科技,35646560697.0,1819.0,电子科技,SSE,电子设备/仪器,0.10983738,95.30576766,15.30649497,13.82656146,67.55908868,7,4
688560,明冠新材,3992254654.0,,加工制造业,SSE,容器/包装,0.17883699,,10.69333681,3.01131378,67.6036214,4,7
300894,火星人,28078650742.0,1895.0,耐用消费品,SZSE,电子/电器,0.08858131,,28.56223706,20.87429418,67.61020724,5,10
600584,长电科技,71893943047.0,23359.0,电子科技,SSE,电子生产设备,0.86173745,41.59374241,11.65081782,4.83265174,67.61540866,8,1
300233,金城医药,10987139327.0,3393.0,加工制造业,SZSE,化学品：特种,0.2173425,,-14.12760289,3.22168071,67.73895051,6,7
600132,重庆啤酒,93967848296.0,2310.0,非耐用消费品,SSE,饮料:酒精饮料,0.0,70.22569444,114.68613904,160.54905528,67.75581657,3,16
600589,ST榕泰,1605195822.0,582.0,非耐用消费品,SSE,家庭/个人护理,1.24485018,,-62.85191564,1.21981232,67.7669725,2,6
603063,禾望电气,7135571982.0,1196.0,制造业,SSE,电子设备,0.32592371,23.70286221,11.27497181,2.59376798,67.7769279,4,2
200152,山 航Ｂ,1540943009.6341128,11784.0,运输,SZSE,航空公司,246.84873909,,-118.49122635,0.59952799,67.83600492,2,4
002713,东易日盛,2991298767.0,6465.0,耐用消费品,SZSE,家居装修,0.5255024,15.48989789,33.20120022,3.33256991,67.87374165,6,3
002436,兴森科技,16468530767.0,6218.0,电子科技,SZSE,电子元器件,0.63306215,28.44783715,19.09355375,5.05726745,67.88036824,4,8
900924,上工B股,2502465627.8232,3390.0,制造业,SSE,工业机械,0.43423542,9.64175981,5.78118915,0.5302519,67.91460191,6,1
002594,比亚迪,649339758457.5532,224280.0,耐用消费品,SZSE,机动车,0.70579813,157.17153972,6.55718502,12.25176721,67.91492136,5,5
300655,晶瑞股份,11923275340.0,578.0,加工制造业,SZSE,化学品：特种,0.41807513,127.2694358,8.05331327,9.19070091,67.97914283,9,13
688005,容百科技,52281113597.0,1801.0,制造业,SSE,电子设备,0.28077523,170.06488825,6.87109546,11.66072952,67.98723824,3,9
002288,超华科技,8012136500.0,2053.0,电子科技,SZSE,电子设备/仪器,0.86517996,94.29824561,5.38740313,5.05781197,68.03973825,4,5
002434,万里扬,11157099792.0,3932.0,制造业,SZSE,汽车零件：OEM,0.41302495,16.73887357,10.17019037,1.67756757,68.07836169,4,5
002191,劲嘉股份,16916938256.000002,5416.0,商业服务,SZSE,商业印刷/表格,0.13227717,19.67518186,11.7049744,2.27809619,68.08701818,12,5
600193,创兴资源,4194177493.999999,172.0,非能源矿业,SSE,钢铁,0.55408474,63.9844257,24.72755483,14.36375555,68.12438212,3,11
300506,名家汇,3982678270.0,713.0,制造业,SZSE,电子设备,0.46255091,,-14.53264118,2.9890957,68.12967536,4,8
002590,万安科技,3798803577.0,3303.0,制造业,SZSE,汽车零件：OEM,0.28448157,45.51724138,4.37048276,1.97506727,68.15090623,14,2
688668,鼎通科技,2902422592.0,1216.0,电子科技,SSE,电子元器件,0.0463506,34.34414669,14.3044698,3.9546004,68.18582645,4,5
300539,横河精密,1779566845.0,1031.0,制造业,SZSE,工业机械,0.72531645,101.63522013,4.36652155,3.57108131,68.22215394,6,6
002459,晶澳科技,70568553322.0,25183.0,制造业,SZSE,卡车/建筑/农业机械,0.96604027,46.02319698,11.93331371,4.80843088,68.23899804,7,13
002374,中锐股份,2931604153.0,1635.0,非能源矿业,SZSE,铝业,0.55733822,,-5.71131362,1.08455513,68.24472379,4,5
002805,丰元股份,4750790015.0,417.0,加工制造业,SZSE,化学品：特种,0.81673525,,-3.60972203,7.09455446,68.2720719,5,11
300634,彩讯股份,9555119256.0,2211.0,科技服务,SZSE,套装软件,0.05418736,61.34549601,9.89755366,5.89952711,68.27966275,6,-2
603289,泰瑞机器,2838923550.0,829.0,制造业,SSE,工业机械,0.06681973,23.62786119,9.60333369,2.4032143,68.28797427,5,1
002091,江苏国泰,15369564866.0,13844.0,加工制造业,SZSE,化学品：特种,0.41385356,15.67783094,10.87812512,1.66418929,68.31080424,3,3
002957,科瑞技术,11479487305.0,2170.0,制造业,SZSE,工业机械,0.10906618,35.4969574,13.20039572,4.52798944,68.31216702,3,7
300721,怡达股份,3429765208.0,797.0,加工制造业,SZSE,化学品：特种,0.82639653,157.77689709,2.28516672,3.8218413,68.38020836,11,5
000687,*ST华讯,1658636857.0,550.0,加工制造业,SZSE,纺织品,-0.64971066,,,,68.39390086,8,7
300602,飞荣达,9221514292.0,10552.0,电子科技,SZSE,电子设备/仪器,0.30345575,45.97441685,9.96020363,3.82796903,68.40424451,6,0
002520,日发精机,5774974177.0,1237.0,制造业,SZSE,工业机械,0.85252917,47.21549637,4.2791939,1.99593648,68.46259283,14,5
002003,伟星股份,5298562749.0,7360.0,制造业,SZSE,杂项制造,0.10770361,12.6676332,16.69828766,2.10448354,68.47750388,5,2
300458,全志科技,26786081717.0,630.0,电子科技,SZSE,半导体,0.01300055,101.06024323,11.37886056,11.43044135,68.48821455,5,20
600366,宁波韵升,6773541467.0,3134.0,加工制造业,SSE,化学品：特种,0.28557962,25.56859868,6.0846173,1.54498865,68.51352502,9,3
900925,机电B股,14457352277.385605,4212.0,耐用消费品,SSE,电子/电器,0.01467053,7.38221673,10.82321178,0.7629975,68.5219445,4,-5
603806,福斯特,93541795858.0,2525.0,工业服务,SSE,工程建设,0.14588926,40.54304476,23.59796686,10.29796988,68.53933112,7,10
002280,联络互动,13302384702.0,1954.0,科技服务,SZSE,套装软件,1.12468828,84.86111111,7.77095946,6.6003392,68.54776724,3,5
300478,杭州高新,1261663050.0,269.0,加工制造业,SZSE,特种工业品,3.53887147,,-122.0591967,18.91917561,68.55932063,3,4
300339,润和软件,33029801364.0,10972.0,科技服务,SZSE,IT服务,0.35441861,179.75381154,6.42604399,11.48711273,68.57481223,3,2
300453,三鑫医疗,5991525527.0,1761.0,健康科技,SZSE,医学专业,0.0687584,45.9270073,18.29476259,7.89361435,68.61113318,3,3
000625,长安汽车,183417373720.4432,40298.0,耐用消费品,SZSE,机动车,0.42459185,33.09602649,7.12709497,2.81032355,68.62372842,5,7
600068,葛洲坝,36976360841.0,39071.0,工业服务,SSE,工程建设,2.36435288,8.10292634,14.15352433,1.09688215,68.63298984,14,5
002175,*ST东网,2050276887.0,801.0,耐用消费品,SZSE,五金工具,-0.22713636,,,,68.64055999,14,8
900910,海立B股,7898036437.4262,6656.0,制造业,SSE,工业机械,0.99909187,17.91337238,3.85070067,0.66529261,68.65928222,4,2
002464,*ST众应,1690613970.0,92.0,制造业,SZSE,杂项制造,-1.45873793,,,,68.67327837,8,4
603879,永悦科技,2641126835.0,153.0,加工制造业,SSE,化学品：特种,0.0688815,204.98614958,2.45832817,5.04878215,68.69037346,8,7
688390,固德威,28177601074.0,1567.0,电子科技,SSE,电子设备/仪器,0.34006882,,27.75675778,19.34369246,68.70609821,4,11
300127,银河磁体,5945892943.0,1060.0,电子科技,SZSE,计算机外围设备,0.0,37.61242845,12.00967145,4.59612776,68.72570896,6,6
600587,新华医疗,9112118046.0,6676.0,健康科技,SSE,医学专业,0.42632616,26.24985365,7.94004744,2.07823508,68.75653958,5,7
300296,利亚德,20932862733.0,,电子科技,SZSE,半导体,0.33603373,,-11.29452315,2.93018904,68.75925788,20,4
600399,抚顺特钢,34708960323.0,7083.0,非能源矿业,SSE,钢铁,0.55414134,53.87205387,13.20481446,6.89990434,68.76731667,5,8
300350,华鹏飞,7407321865.0,872.0,运输,SZSE,空运/快递,0.27533784,42.93159609,30.00578702,14.55694105,68.78654736,3,0
002694,顾地科技,1630347380.0,1903.0,制造业,SZSE,杂项制造,0.30152751,,-28.72378875,2.2077733,68.79540958,4,1
300438,鹏辉能源,9958406411.0,7846.0,制造业,SZSE,电子设备,0.94131964,114.58033094,3.64145317,4.05673641,68.80624098,9,4
603613,国联股份,36587549362.0,806.0,科技服务,SSE,套装软件,0.34387246,96.44637839,13.71725378,6.67542166,68.82178057,5,6
002274,华昌化工,10536700604.0,3283.0,加工制造业,SZSE,化学品：特种,0.78676494,21.58301158,16.80166184,3.7541092,68.89612178,3,9
002200,ST云投,1005365580.0,297.0,非能源矿业,SZSE,林产品,4.56649554,,-41.77370868,9.91285403,68.93903419,2,9
688200,华峰测控,30928090108.0,297.0,制造业,SSE,工业机械,0.0,162.24824336,9.16559727,14.45409742,68.9632954,5,8
300808,久量股份,2508800049.0,821.0,制造业,SZSE,电子设备,0.13802308,66.13243357,3.52436812,2.32958589,68.96340067,6,5
603678,火炬电子,30726160938.0,1826.0,电子科技,SSE,电子元器件,0.26663245,38.81841703,21.84213937,8.01470403,68.98749471,6,7
002850,科达利,20101036058.0,3036.0,制造业,SZSE,电子设备,0.18641694,77.32282322,7.62859109,5.03907196,69.0143459,11,8
603031,安德利,2906400085.0,3559.0,零售行业,SSE,百货公司,0.96799348,,-2.92397001,4.73948383,69.08392081,3,-1
688359,三孚新科,3871560013.0,252.0,加工制造业,SSE,化学品：多元化,0.03619439,,19.18308428,13.55525218,69.09411141,5,6
000752,*ST西发,1943900221.0,266.0,非耐用消费品,SZSE,饮料:酒精饮料,0.01184596,63.20754717,109.92484303,39.2250785,69.14713906,3,2
002185,华天科技,42607057468.0,22415.0,电子科技,SZSE,半导体,0.42905705,46.26599226,11.0792903,5.00868064,69.16474081,9,0
002620,瑞和股份,2842615227.0,647.0,工业服务,SZSE,工程建设,0.4642315,16.93017128,6.95294449,1.13933927,69.19157626,14,7
601500,通用股份,6276812488.0,4172.0,耐用消费品,SSE,汽车售后,0.79622215,52.3297491,2.68063986,1.38717669,69.20171442,12,1
300752,隆利科技,3188336729.0,3928.0,制造业,SZSE,电子设备,1.00510275,34279.998,-0.10383651,3.6200125,69.24383428,4,5
688003,天准科技,7182182691.0,1603.0,制造业,SSE,金属加工,0.08825066,80.68891281,5.65124336,4.64380366,69.24764764,16,8
300806,斯迪克,9176992612.0,1104.0,加工制造业,SZSE,容器/包装,1.29908096,28.25486359,17.54625287,4.55290374,69.31958651,7,8
002418,康盛股份,3795575984.0,3575.0,耐用消费品,SZSE,电子/电器,0.27618383,51.14854518,7.26438342,2.64211242,69.35677498,3,5
900914,锦在线B,4686212277.426,6904.0,运输,SSE,货运,0.092082,10.97938423,7.10916191,0.73880195,69.35819464,5,0
000990,诚志股份,15846699182.0,4469.0,健康科技,SZSE,药品:专业,0.32035158,19.02816285,5.07899523,0.9611522,69.40420483,10,0
002460,赣锋锂业,186118197824.20737,5533.0,加工制造业,SZSE,化学品：特种,0.44630428,121.98601543,14.87196534,17.02115535,69.44961322,7,5
002779,中坚科技,1506119980.0,735.0,制造业,SZSE,卡车/建筑/农业机械,0.04129203,,-3.21787757,2.43841975,69.45013205,4,2
600055,万东医疗,9056335776.0,814.0,健康科技,SSE,医学专业,0.03176522,41.360744,9.79408637,3.9671734,69.4540424,9,6
300691,联合光电,3893881205.0,1721.0,电子科技,SZSE,电子元器件,0.49639666,51.655822,7.9367563,4.09018519,69.45918897,12,2
002747,埃斯顿,32481150454.0,2507.0,制造业,SZSE,工业机械,1.07564318,219.79521615,8.63868949,18.67090547,69.46628476,4,8
002588,史丹利,6154623255.0,3441.0,加工制造业,SZSE,化学品：农业,0.21736237,18.84520014,7.08938109,1.32095476,69.56745425,9,2
300491,通合科技,2766705356.0,652.0,制造业,SZSE,电子设备,0.07032518,50.49882336,7.97622768,3.85308549,69.58211717,6,9
002685,华东重机,5098914443.0,930.0,制造业,SZSE,卡车/建筑/农业机械,0.25180864,,-24.49372829,1.3345536,69.6652208,6,8
300118,东方日升,16459670635.999998,8554.0,制造业,SZSE,电子设备,1.42411465,365.83013514,0.52968313,1.9494903,69.67409123,4,11
002662,京威股份,5264999986.0,6734.0,制造业,SZSE,汽车零件：OEM,0.20497089,27.85714286,6.00199542,1.66291603,69.67719024,4,3
002009,天奇股份,4657806329.0,2943.0,制造业,SZSE,卡车/建筑/农业机械,1.1915596,43.34482759,5.39086519,2.41079854,69.68930049,3,2
688378,奥来德,5190511936.0,261.0,加工制造业,SSE,化学品：特种,0.01292511,,7.06983246,3.2782736,69.69673398,4,2
600460,士兰微,78054549494.0,6160.0,电子科技,SSE,半导体,0.90185464,326.50934138,6.82784056,22.63741776,69.698965,5,18
002574,明牌珠宝,2819520081.0,947.0,耐用消费品,SZSE,其他消费特产,0.03792507,,-7.66409605,0.95168166,69.7032931,8,2
002119,康强电子,5768114985.0,922.0,电子科技,SZSE,半导体,0.70278495,58.08767952,10.46340976,5.93915553,69.70433807,8,7
000683,远兴能源,18885313003.0,4887.0,加工制造业,SZSE,化学品：多元化,0.53445254,42.86885246,4.35280876,1.88313746,69.72565303,14,16
002416,爱施德,13768419687.0,2378.0,配送服务,SZSE,电子经销商,0.46577768,18.91385768,13.66676226,2.54296838,69.75101478,11,8
002529,海源复材,2833999901.0,549.0,制造业,SZSE,工业机械,0.03056648,2725.0,0.12238844,3.30713917,69.79060945,24,14
601968,宝钢包装,10648390022.0,1297.0,加工制造业,SSE,容器/包装,0.52864275,34.24408015,7.80917823,3.32620911,69.79275222,5,7
300057,万顺新材,4695431232.0,1584.0,加工制造业,SZSE,容器/包装,1.14285911,63.97058824,2.60792664,1.28993278,69.83066419,17,3
688699,明微电子,23946494781.0,478.0,电子科技,SSE,半导体,0.00662892,148.27776754,15.37736763,22.05381267,69.9088001,2,-3
200625,长 安Ｂ,183417876092.83487,40298.0,耐用消费品,SZSE,机动车,0.42459185,8.57102891,6.9871057,0.69014625,69.95712592,4,8
688077,大地熊,3872799988.0,1232.0,制造业,SSE,金属加工,0.22160062,,8.12834792,4.24055074,69.96122394,8,7
